Month,DSO
202509,100069977170001347
202509,100067969170000408
202509,100063755170000465
202509,100061949170000641
202509,100059898170000078
202509,100060049170000776
202509,100006790170000136
202509,100006880170000516
202509,100006493170000543
202509,100064100170000669
202509,100060512170001607
202509,100067996170000324
202509,100006880170000594
202509,100068001170000406
202509,100006730170000667
202509,100061489170002118
202509,100064206170000858
202509,100060610170001015
202509,100064152170000465
202509,100068005170000944
202508,100007008170000066
202508,100064220170000400
202508,100006470170001465
202508,100064230170001492
202508,100069977170001357
202508,100006485170000848
202508,100063734170001345
202508,100006470170000855
202508,100063793170000598
202508,100060512170001719
202508,100006740170000833
202508,100061489170002542
202508,100006470170001087
202508,100069969170000475
202508,100006880170000628
202508,100063976170004450
202508,100006155170000981
202508,100061489170002207
202508,100068001170000039
202508,100063742170000415
202508,100068001170000442
202508,100006335170001005
202508,100060579170000446
202508,100059897170000535
202508,100061115170001502
202508,100006391170000292
202508,100060512170001530
202508,100059895170000736
202508,100064207170000696
202508,100059277170000008
202508,100063748170001124
202508,100064011170000734
202508,100006493170000552
202508,100063884170000994
202508,100059897170000487
202508,100069960170000459
202508,100069960170000467
202508,100063715170000833
202609,100064100170001001
202609,100006480170001644
202609,100059896170000874
202609,100063795170000999
202609,100063793170000970
202609,100060579170000891
202609,100063707170001670
202609,100064240170000387
202609,100006260170002019
202609,100064200170000911
202609,100063799170000634
202609,100061220170001580
202609,100063734170001998
202609,100061819170000599
202609,100006280170001905
202609,100059895170001441
202609,100063750170000658
202609,100063982170001718
202609,100063815170001178
202609,100061115170002184
202609,100067962170001123
202609,100063755170000939
202609,100006280170001866
202609,100006135170002558
202609,100006860170001442
202609,100069964170000695
202609,100068125170000164
202609,100006385170001922
202609,100061220170001128
202609,100006730170001026
202609,100006317170000837
202609,100006037170000025
202609,100006730170000603
202609,100006740170000901
202609,100006159170000636
202609,100061961170000715
202609,100006760170001387
202609,100006435170001002
202609,100007001170001033
202609,100059896170000424
202609,100059897170000805
202609,100006470170001121
202609,100063982170001239
202609,100061115170001620
202609,100064127170001505
202609,100064114170000682
202609,100006280170001258
202609,100063707170001172
202609,100068005170001529
202609,100060579170000584
202609,100064212170000582
202609,100059279170000184
202609,100059897170000732
202609,100059895170000809
202609,100067962170000838
202609,100067969170000603
202609,100061115170001700
202609,100060934170000454
202609,100068005170001082
202609,100063734170001442
202609,100006780170000281
202609,100060643170000989
202609,100061819170000445
202608,100069967170001367
202608,100064208170001125
202608,100069964170000968
202608,100052806170000655
202608,100059897170001765
202608,100063815170001170
202608,100006280170001810
202608,100006125170002576
202608,100064127170001959
202608,100059895170000850
202608,100006485170000875
202608,100064127170001481
202608,100059897170000781
202607,100006280170001941
202607,100006125170002670
202607,100006125170002686
202607,100068005170001603
202607,100059897170001831
202607,100063715170001151
202607,100063750170000673
202607,100064200170000936
202607,100064117170001712
202607,100064208170001137
202607,100064125170001498
202607,100064212170001005
202607,100061961170001042
202607,100063972170000720
202607,100059277170000110
202607,100063795170000989
202607,100068003170000160
202607,100061115170002209
202607,100061115170002200
202607,100068125170000223
202607,100069967170001363
202607,100063734170001984
202607,100064127170001991
202607,100068001170000844
202607,100068005170001565
202607,100069964170000960
202607,100059897170001757
202607,100069960170000844
202607,100063748170001430
202607,100007006170000188
202607,100006790170000209
202607,100006205170000597
202607,100064127170001932
202607,100006997170000413
202607,100006480170001620
202607,100068125170000137
202607,100006125170002567
202607,100060579170000624
202607,100064241170000648
202607,100006385170001914
202607,100006740170000877
202607,100060697170000719
202607,100069960170000529
202607,100060697170000670
202607,100006135170002513
202607,100006810170000464
202607,100068005170000961
202607,100060934170000610
202607,100006260170001951
202607,100006185170000659
202607,100060610170001081
202607,100006301170000585
202607,100006880170000577
202607,100006125170002539
202607,100052806170000404
202607,100067969170000342
202607,100060639170002290
202607,100057796170001286
202607,100059896170000416
202607,100068005170000953
202607,100006480170001086
202607,100063795170000758
202607,100059896170000655
202607,100068005170001237
202607,100064217170000749
202607,100006435170000779
202607,100069964170000687
202607,100064100170000703
202607,100067962170000781
202607,100063707170001225
202607,100059896170000673
202607,100067970170000139
202607,100067997170000333
202606,100006185170000880
202606,100006880170001009
202606,100006385170002693
202606,100068005170001601
202606,100063755170000960
202606,100064152170000676
202606,100067969170001041
202606,100061949170001067
202606,100064217170001125
202606,100006185170000876
202606,100063976170004742
202606,100060610170001483
202606,100067969170001031
202606,100067962170001138
202606,100069977170001405
202606,100006159170000921
202606,100064200170000930
202606,100064206170000947
202606,100063733170001134
202606,100063884170001516
202606,100064125170001488
202606,100060934170000803
202606,100063653170001365
202606,100064217170001114
202606,100063972170000716
202606,100060632170000943
202606,100064207170000921
202606,100060639170002709
202606,100069977170001399
202606,100063707170001667
202606,100061115170002194
202606,100069967170001359
202606,100060610170001462
202606,100063663170000837
202606,100063799170000626
202606,100064208170001122
202606,100069977170001395
202606,100064212170000996
202606,100060512170002716
202606,100064208170001117
202606,100006999170000508
202606,100060512170002713
202606,100060579170000887
202606,100060049170001296
202606,100068003170000158
202606,100059898170000386
202606,100060512170002695
202606,100059896170000829
202606,100063799170000624
202606,100063982170001710
202606,100060512170002679
202606,100060512170002673
202606,100006155170001385
202606,100063653170000771
202606,100067996170000676
202606,100006335170001396
202606,100063884170001395
202606,100111868170000206
202606,100060579170000632
202606,100006740170000869
202606,100006485170000996
202606,100059895170000858
202606,100006740170000860
202606,100006790170000218
202606,100006385170001890
202606,100006125170001995
202606,100063748170001109
202606,100006995170000457
202606,100064244170000218
202606,100063715170000701
202606,100060610170001122
202606,100064207170000730
202606,100060739170000946
202606,100063972170000496
202606,100069964170000638
202606,100006470170001039
202606,100006730170000587
202606,100006205170000652
202606,100006155170001026
202606,100067962170000830
202606,100006125170001955
202606,100063734170001450
202606,100063795170000579
202606,100063755170000650
202606,100069957170000286
202605,100063904170001270
202605,100006125170002678
202605,100068005170001593
202605,100060934170000813
202605,100060934170000811
202605,100061819170000619
202605,100064164170000545
202605,100064127170001998
202605,100064117170001703
202605,100064204170000553
202605,100062123170000490
202605,100063795170000985
202605,100064241170000689
202605,100061115170002190
202605,100063750170000660
202605,100064012170001281
202605,100067962170001118
202605,100060512170002663
202605,100052806170000651
202605,100006280170001899
202605,100007006170000148
202605,100006345170000559
202605,100061220170001524
202605,100067996170000664
202605,100064208170001099
202605,100060512170002518
202605,100006485170001337
202605,100061819170000587
202605,100061961170001017
202605,100070657170000727
202605,100068016170000131
202605,100059896170000805
202605,100064106170002556
202605,100068004170000134
202605,100006810170000799
202605,100064100170000982
202605,100063734170001506
202605,100006997170000207
202605,100069967170000937
202605,100061489170003674
202605,100064208170000869
202605,100069978170000319
202605,100006260170001600
202605,100064158170000293
202605,100069960170000513
202605,100006120170000754
202605,100069967170001082
202605,100063793170000640
202605,100064127170001457
202605,100006860170001418
202605,100063653170000861
202605,100063793170000648
202605,100063755170000642
202605,100064125170001054
202605,100064117170001246
202605,100064204170000416
202605,100006993170000152
202605,100068005170000929
202605,100006125170001987
202605,100063976170003681
202605,100064219170000979
202605,100006999170000256
202605,100059897170000748
202605,100006335170000949
202605,100006335170000941
202605,100061115170001562
202605,100068126170000018
202605,100006125170001963
202605,100064194170000622
202605,100061972170001571
202605,100006385170001938
202605,100068005170001229
202605,100059896170000697
202605,100070657170000528
202605,100006525170000618
202605,100064206170000695
202605,100061949170000831
202605,100006391170000293
202605,100068005170001196
202605,100006740170000927
202605,100064208170000829
202605,100063982170001426
202605,100006993170000144
202605,100063976170003517
202604,100006280170001932
202604,100064113170000447
202604,100064152170000663
202604,100063733170001127
202604,100064241170000681
202604,100063982170001708
202604,100060610170001453
202604,100059279170000378
202604,100060512170002657
202604,100006135170002002
202604,100060579170000600
202604,100061220170001544
202604,100006335170001407
202604,100064127170001961
202604,100064106170002548
202604,100068009170000272
202604,100068125170000121
202604,100006317170001156
202604,100064219170000771
202604,100084086170000753
202604,100007001170000558
202604,100006280170001802
202604,100064114170000762
202604,100006135170001970
202604,100064012170001024
202604,100063755170000507
202604,100061972170001563
202604,100064111170000238
202604,100068016170000088
202604,100006125170001931
202604,100064206170000914
202604,100061489170003658
202604,100063733170000913
202604,100061220170001193
202604,100006997170000089
202604,100059895170000394
202604,100064100170000679
202604,100063884170001354
202604,100069960170000545
202604,100069957170000195
202604,100006485170001061
202604,100006185170000651
202604,100061220170001047
202604,100060697170000652
202604,100063976170003721
202604,100006470170001096
202604,100069957170000212
202604,100069964170000711
202604,100063733170000889
202604,100063686170001734
202604,100063686170001742
202604,100067962170000822
202604,100064206170000922
202604,100064200170000698
202604,100061489170002748
202604,100060639170002256
202604,100063715170000826
202604,100068005170001220
202604,100006760170000895
202604,100064208170000853
202604,100061489170003714
202604,100060697170000703
202604,100063707170001190
202604,100060739170000912
202604,100067997170000317
202604,100063976170003525
202603,100006870170000958
202603,100063843170000844
202603,100063795170000980
202603,100063815170001161
202603,100006301170000621
202603,100064230170001008
202603,100063884170001391
202603,100067996170000684
202603,100006525170000840
202603,100064245170000235
202603,100006301170000906
202603,100006480170001618
202603,100061220170001550
202603,100060610170001450
202603,100068009170000263
202603,100063685170001731
202603,100064127170001979
202603,100063734170001474
202603,100063734170001498
202603,100006125170001907
202603,100068009170000250
202603,100006120170000787
202603,100061489170002691
202603,100064125170001045
202603,100064100170000619
202603,100070657170000512
202603,100059895170000466
202603,100006480170001579
202603,100059897170000432
202603,100006260170001521
202603,100007001170000623
202603,100064204170000382
202603,100068016170000078
202603,100064117170001254
202603,100059897170000400
202603,100063653170000755
202603,100061220170001177
202603,100006125170001979
202603,100064114170000649
202603,100068001170000349
202603,100067996170000293
202603,100060512170001804
202603,100064127170001537
202603,100059895170000378
202603,100059277170000009
202603,100064219170000971
202603,100068001170000483
202603,100006155170001034
202603,100006159170000660
202603,100064125170000841
202603,100064114170000969
202603,100064106170002402
202603,100063653170000680
202603,100063734170001266
202603,100069978170000171
202603,100068005170001212
202603,100006500170000930
202603,100059895170000801
202603,100068001170000475
202603,100069967170000913
202603,100052806170000370
202603,100064212170000516
202603,100006740170000943
202603,100060632170000653
202603,100063686170001684
202603,100064219170000955
202603,100006493170000593
202603,100059887170000023
202603,100060512170001821
202603,100070657170000544
202603,100063976170003541
202603,100063976170003533
202602,100063734170002016
202602,100060934170000798
202602,100062123170000486
202602,100064117170001687
202602,100064220170000280
202602,100006730170001097
202602,100007006170000132
202602,100060579170000616
202602,100006730170001061
202602,100059897170001669
202602,100006860170001469
202602,100006125170002573
202602,100063707170001624
202602,100006301170000894
202602,100063884170001490
202602,100006155170001380
202602,100006120170001083
202602,100006480170001565
202602,100059895170000474
202602,100063982170001410
202602,100065284170000705
202602,100007001170000501
202602,100063733170000905
202602,100006125170001874
202602,100064219170000938
202602,100063686170002352
202602,100006155170000939
202602,100063653170000853
202602,100006435170000728
202602,100060579170000503
202602,100060610170001098
202602,100064127170001441
202602,100063686170001666
202602,100061489170002666
202602,100064200170000690
202602,100064106170001771
202602,100063755170000634
202602,100064230170001452
202602,100064113170000428
202602,100064208170000724
202602,100067962170000773
202602,100067996170000398
202602,100006760170000694
202602,100006385170001794
202602,100059897170000757
202602,100064100170000662
202602,100006999170000248
202602,100064217170000797
202602,100006997170000238
202602,100006335170000933
202602,100069967170001057
202602,100063755170000559
202602,100061949170000814
202602,100006740170000935
202602,100064111170000160
202602,100068005170000857
202602,100059277170000017
202602,100063653170000672
202602,100060632170000645
202602,100061489170002624
202602,100006999170000304
202602,100064127170001924
202602,100060639170002628
202602,100007002170000184
202602,100060739170000904
202602,100063686170001675
202602,100006500170000922
202602,100061489170002616
202602,100006480170001157
202602,100070657170000552
202601,100007008170000176
202601,100064212170001017
202601,100007008170000057
202601,100007008170000065
202601,100006485170001352
202601,100007007170000129
202601,100063793170000973
202601,100007001170001119
202601,100063733170001136
202601,100064217170001106
202601,100060643170001217
202601,100007006170000180
202601,100063748170001077
202601,100063686170001774
202601,100061961170000731
202601,100063715170001088
202601,100007001170001083
202601,100064203170000319
202601,100064106170002471
202601,100006760170001399
202601,100063686170002505
202601,100063686170002492
202601,100064194170000745
202601,100064230170001520
202601,100063685170001741
202601,100068016170000140
202601,100007001170000631
202601,100063884170001384
202601,100063685170001715
202601,100061489170003890
202601,100111868170000104
202601,100006135170001855
202601,100064125170001029
202601,100064106170001857
202601,100063742170000391
202601,100063976170003341
202601,100064106170001763
202601,100069967170000962
202601,100007003170000088
202601,100061489170002551
202601,100006760170000886
202601,100069957170000294
202601,100059895170000729
202601,100007002170000074
202601,100006385170001769
202601,100060512170001728
202601,100064206170000874
202601,100063686170001563
202601,100084086170000737
202601,100064106170001609
202601,100067996170000640
202601,100070657170000713
202601,100059279170000159
202601,100064152170000492
202601,100006730170000611
202601,100064106170001625
202601,100006730170001018
202601,100068016170000098
202601,100060512170002387
202601,100006135170002530
202601,100006155170000931
202601,100006860170001028
202601,100006790170000282
202601,100006790170000177
202601,100006810170000292
202601,100006135170001793
202601,100006485170000980
202601,100006480170001095
202601,100067996170000317
202601,100061115170001596
202601,100006385170001971
202601,100063884170001139
202601,100063685170001629
202601,100063884170001362
202601,100064113170000389
202601,100006493170000610
202601,100064125170000735
202601,100063707170001053
202601,100063884170001338
202601,100064106170002410
202601,100069977170001197
202601,100064219170000987
202601,100067969170000667
202601,100063663170000608
202601,100067997170000299
202601,100006995170000473
202601,100006205170000660
202601,100069964170000719
202601,100006880170000539
202601,100061489170002715
202601,100064208170000700
202601,100060632170000619
202601,100060639170002612
202601,100064100170000735
202601,100063793170000599
202601,100059897170000448
202601,100061972170001168
202601,100068009170000160
202601,100068005170001530
202601,100006760170000677
202601,100064114170000706
202601,100059896170000681
202601,100064111170000143
202601,100068016170000022
202601,100067969170000360
202601,100063707170001083
202601,100063686170001726
202601,100059895170000506
202601,100059897170000416
202601,100059895170000410
202601,100063976170003237
202601,100059279170000168
202601,100069960170000580
202601,100006760170000661
202601,100064127170001359
202601,100060610170001114
202601,100061972170001127
202601,100006335170000925
202601,100063653170000763
202601,100006880170000645
202601,100061489170002731
202601,100061489170002338
202601,100006999170000296
202601,100084086170000796
202601,100064230170001025
202601,100064241170000566
202601,100006493170000602
202601,100064212170000500
202601,100064106170001462
202601,100063982170001346
202601,100006860170001063
202601,100060648170000689
202601,100070657170000536
202601,100061972170000963
202601,100064208170000837
202601,100064117170001230
202601,100006500170000817
202601,100006120170000726
202601,100068001170000467
202601,100006810170000473
202601,100067962170000814
202601,100059897170000829
202512,100006159170000919
202512,100006159170000913
202512,100059897170001784
202512,100007001170001116
202512,100064219170001377
202512,100006870170000908
202512,100060512170002656
202512,100007006170000281
202512,100006345170000567
202512,100006870170000895
202512,100007006170000116
202512,100006740170001386
202512,100006385170002609
202512,100061489170003747
202512,100006790170000493
202512,100111868170000213
202512,100006385170002589
202512,100061819170000581
202512,100006135170002616
202512,100006760170000704
202512,100067962170000854
202512,100063750170000446
202512,100059896170000400
202512,100068005170000865
202512,100006385170002577
202512,100006135170002538
202512,100006730170000660
202512,100063982170001402
202512,100006125170001766
202512,100006125170001758
202512,100069960170000521
202512,100061115170001684
202512,100063734170001394
202512,100063653170000656
202512,100060610170000909
202512,100069977170001168
202512,100006493170000585
202512,100061949170000700
202512,100060512170001673
202512,100006860170001112
202512,100069969170000476
202512,100006385170001761
202512,100063843170000584
202512,100061115170001554
202512,100006335170001007
202512,100006135170001962
202512,100064164170000356
202512,100059897170000408
202512,100006260170001486
202512,100061220170001201
202512,100063750170000462
202512,100064241170000652
202512,100006960170000120
202512,100063733170000897
202512,100063748170001141
202512,100063973170000611
202512,100067978170000174
202512,100006730170000619
202512,100059896170000504
202512,100061220170001120
202512,100063733170000783
202512,100067969170000554
202512,100064245170000256
202512,100063755170000609
202512,100061115170001546
202512,100059279170000176
202512,100063976170003705
202512,100063976170003729
202512,100061115170001511
202512,100006880170000661
202512,100006335170000909
202512,100064117170001270
202512,100069977170001103
202512,100069978170000147
202512,100063715170000693
202512,100060632170000503
202512,100063685170001286
202512,100006790170000266
202512,100069967170000991
202512,100064212170000524
202512,100067996170000390
202512,100060739170000930
202512,100064204170000408
202512,100007001170001050
202512,100060697170000711
202511,100063976170004752
202511,100063976170004702
202511,100063976170004710
202511,100067969170001027
202511,100067969170001012
202511,100006740170001479
202511,100068125170000207
202511,100006880170001004
202511,100060934170000794
202511,100064220170000289
202511,100064220170000272
202511,100060512170001665
202511,100063982170001674
202511,100064230170001507
202511,100060512170002527
202511,100064220170000077
202511,100069967170001015
202511,100069969170000674
202511,100006740170001411
202511,100006730170001068
202511,100068125170000113
202511,100068125170000129
202511,100006135170002566
202511,100064230170001485
202511,100067996170000414
202511,100060697170000695
202511,100059897170000536
202511,100067969170000473
202511,100064222170000158
202511,100063653170000738
202511,100060049170000909
202511,100059895170000458
202511,100063653170000747
202511,100064160170001104
202511,100006125170001898
202511,100061115170001644
202511,100063686170001710
202511,100063815170000991
202511,100061489170002437
202511,100064100170000956
202511,100063750170000454
202511,100006880170000547
202511,100006385170001745
202511,100068005170001156
202511,100063795170000766
202511,100068016170000115
202511,100064220170000149
202511,100061115170001668
202511,100063795170000640
202511,100061220170001104
202511,100064217170000773
202511,100006385170001818
202511,100006125170001915
202511,100006385170001753
202511,100060632170000553
202511,100064113170000381
202511,100006125170001791
202511,100063976170002815
202511,100064209170000317
202511,100063795170000615
202511,100006730170001073
202511,100006317170000910
202511,100063880170000802
202511,100060512170001681
202511,100006760170000712
202511,100059896170000408
202511,100006760170000826
202511,100061220170001112
202511,100064127170001497
202511,100063843170000633
202511,100059897170000392
202511,100063707170001045
202511,100006870170000394
202511,100063715170000685
202511,100059895170000426
202511,100068005170001188
202511,100068009170000120
202511,100060512170001608
202511,100061115170001520
202511,100059897170000708
202511,100006260170001469
202511,100006385170001670
202511,100069957170000187
202511,100060610170001016
202511,100059897170000424
202511,100064117170001180
202511,100069969170000400
202511,100069957170000327
202511,100064217170000660
202511,100052806170000362
202511,100061961170000635
202511,100061115170001471
202511,100007004170000077
202511,100063685170001278
202511,100069969170000667
202511,100064164170000332
202511,100068004170000052
202511,100063972170000480
202511,100067969170000433
202511,100067997170000289
202511,100060610170001057
202511,100064204170000400
202511,100063793170000503
202511,100063733170000881
202511,100006860170001128
202511,100063795170000632
202511,100006385170001642
202511,100063982170001418
202511,100061489170002600
202510,100007008170000073
202510,100007007170000113
202510,100007007170000020
202510,100063976170004588
202510,100067996170000694
202510,100007006170000172
202510,100068125170000184
202510,100007006170000156
202510,100064114170000615
202510,100064113170000422
202510,100006870170000862
202510,100063750170000635
202510,100064209170000435
202510,100060512170001657
202510,100006997170000400
202510,100060512170001587
202510,100064194170000743
202510,100064113170000403
202510,100064113170000399
202510,100006730170001090
202510,100006740170000771
202510,100060747170000319
202510,100064160170001372
202510,100006317170001204
202510,100064113170000398
202510,100068125170000161
202510,100061819170000593
202510,100006860170001464
202510,100059277170000098
202510,100064108170000789
202510,100007004170000069
202510,100060632170000627
202510,100063755170000617
202510,100063748170000986
202510,100006385170001686
202510,100069969170000467
202510,100063734170001215
202510,100006125170001882
202510,100059897170000504
202510,100059279170000151
202510,100064241170000640
202510,100064212170000558
202510,100061961170000707
202510,100059897170000496
202510,100006740170000727
202510,100067974170000123
202510,100063982170001697
202510,100064152170000484
202510,100063733170000873
202510,100006995170000398
202510,100067969170000527
202510,100006185170000530
202510,100064125170001037
202510,100063755170000577
202510,100064217170000781
202510,100070657170000488
202510,100064219170001319
202510,100064117170001220
202510,100067962170000733
202510,100006880170000400
202510,100068018170000479
202510,100006159170000628
202510,100111868170000191
202510,100069969170000456
202510,100068016170000107
202510,100063884170000995
202510,100061115170001398
202510,100064125170000955
202510,100070657170000456
202510,100006135170001863
202510,100061961170000643
202510,100006480170001007
202510,100006435170000708
202510,100006470170001007
202510,100006740170000707
202510,100006999170000195
202510,100006205170000588
202510,100006470170001015
202510,100063750170000627
202510,100006493170000500
202510,100063715170000859
202510,100063884170001330
202510,100067978170000149
202510,100067969170000595
202510,100060512170001901
202510,100064217170000845
202510,100070657170000448
202510,100006135170001838
202510,100060610170001065
202510,100061115170001538
202510,100063976170003437
202510,100059279170000099
202510,100006335170000998
202510,100063748170001012
202510,100061949170000773
202510,100068126170000034
202510,100006335170000982
202510,100006870170000513
202510,100060934170000553
202510,100006185170000642
202510,100061115170001604
202510,100063976170003697
202510,100006999170000313
202510,100006120170000682
202510,100059895170000314
202510,100068003170000018
202510,100061961170000667
202510,100068125170000097
202510,100063976170003253
202510,100061115170001240
202510,100006385170001651
202510,100068125170000089
202510,100060639170001883
202510,100063750170000394
202510,100060512170001893
202510,100069967170001303
202510,100006480170001061
202510,100064108170000781
202510,100061961170000763
202510,100061961170000627
202510,100064230170001000
202510,100064152170000421
202510,100006185170000563
202510,100060697170000600
202510,100006385170001678
202510,100060632170000545
202510,100006470170001023
202510,100067996170000325
202510,100060610170001130
202510,100068001170000491
202510,100059896170000296
202510,100063750170000386
202510,100060697170000617
202510,100069964170000646
202510,100064240170000317
202510,100060049170000952
202510,100006125170001683
202510,100061489170003722
202510,100067978170000259
202510,100006485170000927
202510,100059895170000322
202510,100063663170000616
202510,100064114170000631
202510,100063976170003485
202509,100059895170001519
202509,100007008170000089
202509,100007008170000081
202509,100069977170001402
202509,100060632170000949
202509,100063976170004591
202509,100064220170000256
202509,100064206170000937
202509,100064106170002639
202509,100007006170000204
202509,100007006170000196
202509,100063972170000338
202509,100006500170001154
202509,100064209170000308
202509,100064113170000256
202509,100063686170002393
202509,100068004170000121
202509,100006260170001978
202509,100006035170000928
202509,100064219170001333
202509,100063814170000599
202509,100064207170000885
202509,100111868170000205
202509,100063976170004535
202509,100064200170000908
202509,100060639170002199
202509,100067978170000166
202509,100006435170000763
202509,100068018170000519
202509,100064207170000887
202509,100063884170001376
202509,100006730170001070
202509,100006205170000512
202509,100060049170000803
202509,100061489170002576
202509,100006880170000483
202509,100006155170000849
202509,100067987170000215
202509,100063653170000632
202509,100067981170000159
202509,100064212170000622
202509,100060739170000894
202509,100063653170000648
202509,100063976170003349
202509,100067978170000191
202509,100063734170001197
202509,100006135170001775
202509,100061489170002208
202509,100006125170001666
202509,100006159170000568
202509,100061220170000983
202509,100060632170000602
202509,100063715170000818
202509,100063707170000960
202509,100069969170000424
202509,100059897170000528
202509,100061115170001578
202509,100006780170000242
202509,100060610170000933
202509,100064125170001120
202509,100061972170001067
202509,100006960170000128
202509,100006035170000680
202509,100064127170001274
202509,100060739170000798
202509,100006880170000517
202509,100068005170000921
202509,100063976170003301
202509,100063976170003293
202509,100007006170000007
202509,100006730170000499
202509,100067974170000132
202509,100060512170001829
202509,100061961170001006
202509,100064113170000200
202509,100063884170001011
202509,100063750170000431
202509,100064160170001128
202509,100061115170001676
202509,100006997170000246
202509,100006317170001135
202509,100006760170000810
202509,100061961170000587
202509,100006493170000526
202509,100068005170000969
202509,100063904170001012
202509,100064106170001487
202509,100006260170001968
202509,100063793170000535
202509,100061489170002674
202509,100059897170000520
202509,100064117170001162
202509,100060512170001813
202509,100061115170001438
202509,100064230170000928
202509,100059895170000306
202509,100060610170001008
202509,100006860170001104
202509,100063686170001750
202509,100111868170000086
202509,100063755170000601
202509,100006730170000652
202509,100064117170001302
202509,100060049170000832
202509,100065284170000641
202509,100063707170001241
202509,100061220170001185
202509,100068009170000152
202509,100064114170000754
202509,100059895170000498
202509,100064208170000708
202509,100068001170000366
202509,100006995170000432
202509,100059896170000480
202509,100063976170004427
202509,100060512170001515
202509,100064206170000586
202509,100006780170000224
202509,100006740170001374
202509,100006125170001866
202509,100068009170000136
202509,100006810170000489
202509,100006205170000629
202509,100064011170000652
202509,100006997170000182
202509,100063976170003689
202509,100063976170003745
202509,100063653170000829
202509,100063748170001085
202509,100064117170000910
202509,100063707170001072
202509,100064245170000217
202509,100060632170000610
202509,100064219170000763
202509,100068005170000897
202509,100069960170000476
202509,100060579170000568
202509,100063976170003228
202509,100067996170000301
202509,100063976170003245
202509,100063799170000463
202509,100069960170000589
202509,100064114170000548
202509,100060610170000835
202509,100063734170001133
202509,100063795170000562
202509,100006125170001655
202509,100063734170001346
202509,100061115170001628
202509,100060697170000589
202509,100067996170000241
202509,100068126170000073
202509,100064244170000226
202509,100063686170002369
202509,100064106170002445
202509,100064113170000363
202509,100060610170000992
202509,100069960170000495
202509,100063707170000920
202509,100063653170000696
202509,100006385170001930
202509,100059895170000785
202509,100059897170001025
202509,100063884170001155
202509,100069827170000699
202509,100061949170000642
202509,100063755170000474
202509,100064117170001043
202509,100064217170000692
202509,100064117170001172
202509,100006125170001816
202509,100070657170000520
202509,100063742170000408
202509,100059896170000304
202509,100061220170000903
202509,100061489170002127
202509,100064117170000967
202509,100060643170000997
202509,100064219170000963
202509,100064203170000267
202509,100064164170000383
202509,100060643170000956
202509,100064241170000557
202508,100068001170000006
202508,100064160170001370
202508,100064203170000323
202508,100006035170000931
202508,100069977170001378
202508,100064106170001437
202508,100060639170002248
202508,100061972170001083
202508,100061972170000987
202508,100061949170000650
202508,100068126170000026
202508,100006470170001055
202508,100006810170000396
202508,100059897170000488
202508,100006280170001250
202508,100064160170001094
202508,100063715170000635
202508,100006470170000873
202508,100060049170000823
202508,100061115170001612
202508,100006860170001011
202508,100061115170001455
202508,100064117170001152
202508,100006860170001079
202508,100059897170000344
202508,100068001170000499
202508,100067962170000749
202508,100061220170000871
202508,100060610170001040
202508,100067969170000611
202508,100069967170001047
202508,100064106170001824
202508,100006125170001947
202508,100060512170001837
202508,100064100170000584
202508,100069960170000460
202508,100006095170000821
202508,100064127170001399
202508,100064127170001489
202609,100007002170000431
202609,100059895170001507
202609,100060639170002724
202609,100069967170001373
202609,100064217170001127
202609,100059896170000872
202609,100064217170001123
202609,100063733170001140
202609,100060639170002711
202609,100059279170000397
202609,100068003170000161
202609,100061115170002217
202609,100061220170001575
202609,100063734170001991
202609,100069960170000852
202609,100059279170000395
202609,100065284170000827
202609,100059896170000843
202609,100060579170000889
202609,100070657170000739
202609,100059897170001776
202609,100063815170001173
202609,100069957170000605
202609,100064114170000767
202609,100006125170002528
202609,100006185170000630
202609,100067996170000411
202609,100006880170000950
202609,100052806170000409
202609,100006470170001110
202609,100006470170001471
202609,100068003170000124
202609,100006730170001034
202609,100006999170000277
202609,100060610170001095
202609,100059895170000591
202609,100006485170000993
202609,100006485170001001
202609,100063734170001375
202609,100064152170000532
202609,100067962170000851
202609,100006260170001957
202609,100061115170001697
202609,100061961170000712
202609,100059895170000925
202609,100068125170000177
202609,100061961170000800
202609,100064208170000810
202609,100063734170001511
202609,100064125170001059
202609,100068005170000966
202609,100067962170000802
202609,100067997170000364
202609,100060934170000566
202609,100006095170000705
202609,100059897170000737
202609,100060049170000957
202609,100006740170000940
202609,100064125170001067
202609,100063748170001130
202609,100064012170001045
202609,100068001170000512
202609,100007001170001038
202609,100006260170001948
202609,100063795170000629
202608,100006120170001116
202608,100064217170001120
202608,100064012170001294
202608,100006125170002568
202608,100006280170001850
202608,100059895170000447
202607,100059897170001841
202607,100061115170002247
202607,100006125170002681
202607,100059897170001834
202607,100070657170000751
202607,100064117170001716
202607,100006999170000519
202607,100006999170000517
202607,100060632170000956
202607,100060632170000953
202607,100060632170000952
202607,100060648170000847
202607,100060610170001471
202607,100063972170000724
202607,100060610170001468
202607,100063795170000992
202607,100062954170000888
202607,100007002170000419
202607,100063799170000629
202607,100060579170000888
202607,100060739170001133
202607,100062954170000883
202607,100063982170001714
202607,100059279170000391
202607,100060049170001299
202607,100065284170000823
202607,100059897170001736
202607,100069960170000847
202607,100059897170001720
202607,100007006170000159
202607,100006135170002556
202607,100069967170001071
202607,100006385170001968
202607,100063733170000902
202607,100006385170001903
202607,100063734170001351
202607,100006370170000400
202607,100063793170000516
202607,100059897170001030
202607,100068005170000958
202607,100006135170002543
202607,100064117170001259
